0.000000000000000000e+00;8.000000000000000000e+00;0.000000000000000000e+00
2.000000000000000042e-02;7.725508743546879664e+00;0.000000000000000000e+00
4.000000000000000083e-02;7.203416773664369721e+00;0.000000000000000000e+00
5.999999999999999778e-02;7.006962813541008472e+00;7.199999999999999734e-01
8.000000000000000167e-02;7.351846440574607122e+00;1.750000000000000000e+00
1.000000000000000056e-01;7.859397494306917586e+00;2.390000000000000124e+00
1.200000000000000094e-01;7.972342668925592513e+00;2.779999999999999805e+00
1.400000000000000133e-01;7.566672112865043154e+00;3.009999999999999787e+00
1.600000000000000033e-01;7.087797908681653603e+00;3.250000000000000000e+00
1.799999999999999933e-01;7.061507184332571185e+00;3.419999999999999929e+00
1.999999999999999833e-01;7.516666235656364492e+00;3.500000000000000000e+00
2.199999999999999734e-01;7.953526343117520270e+00;3.520000000000000018e+00
2.399999999999999634e-01;7.892430387551008231e+00;3.509999999999999787e+00
2.599999999999999534e-01;7.400459591387451574e+00;3.529999999999999805e+00
2.799999999999999711e-01;7.017780682535556203e+00;3.580000000000000071e+00
2.999999999999999889e-01;7.164561719030785980e+00;3.620000000000000107e+00
3.200000000000000067e-01;7.679642256348872209e+00;3.620000000000000107e+00
3.400000000000000244e-01;7.997481879037857233e+00;3.589999999999999858e+00
3.600000000000000422e-01;7.769103797567799674e+00;3.560000000000000053e+00
3.800000000000000600e-01;7.245259158054976112e+00;3.580000000000000071e+00
4.000000000000000777e-01;7.001111053643813698e+00;3.640000000000000124e+00
4.200000000000000955e-01;7.304725564096182566e+00;3.660000000000000142e+00
4.400000000000001132e-01;7.822744575606203732e+00;3.609999999999999876e+00
4.600000000000001310e-01;7.986401330829921541e+00;3.569999999999999840e+00
4.800000000000001488e-01;7.616006436293739412e+00;3.560000000000000053e+00
5.000000000000001110e-01;7.118240531937887638e+00;3.569999999999999840e+00
5.200000000000001288e-01;7.039633171787012422e+00;3.600000000000000089e+00
5.400000000000001465e-01;7.466492488058220189e+00;3.620000000000000107e+00
5.600000000000001643e-01;7.930141880543495780e+00;3.580000000000000071e+00
5.800000000000001821e-01;7.921510532054803377e+00;3.549999999999999822e+00
6.000000000000001998e-01;7.450075361358326376e+00;3.549999999999999822e+00
6.200000000000002176e-01;7.033455697816733299e+00;3.569999999999999840e+00
6.400000000000002354e-01;7.129085361064456450e+00;3.609999999999999876e+00
6.600000000000002531e-01;7.631966325425270981e+00;3.660000000000000142e+00
6.800000000000002709e-01;7.989952879884149262e+00;3.620000000000000107e+00
7.000000000000002887e-01;7.809988307934128571e+00;3.549999999999999822e+00
7.200000000000003064e-01;7.289667415461645206e+00;3.540000000000000036e+00
7.400000000000003242e-01;7.000284344601022113e+00;3.580000000000000071e+00
7.600000000000003419e-01;7.259571586219438544e+00;3.629999999999999893e+00
7.800000000000003597e-01;7.782840817380482612e+00;3.620000000000000107e+00
8.000000000000003775e-01;7.995560723185542784e+00;3.569999999999999840e+00
8.200000000000003952e-01;7.664172286766536502e+00;3.549999999999999822e+00
8.400000000000004130e-01;7.152528421270216263e+00;3.549999999999999822e+00
8.600000000000004308e-01;7.022396196683046377e+00;3.589999999999999858e+00
8.800000000000004485e-01;7.416656244332914483e+00;3.640000000000000124e+00
9.000000000000004663e-01;7.902424820825102891e+00;3.640000000000000124e+00
9.200000000000004841e-01;7.946345018532474214e+00;3.600000000000000089e+00
9.400000000000005018e-01;7.500193996445564615e+00;3.600000000000000089e+00
9.600000000000005196e-01;7.053829973046293667e+00;3.589999999999999858e+00
9.800000000000005373e-01;7.097345034808003383e+00;3.629999999999999893e+00
1.000000000000000444e+00;7.582961165820267802e+00;3.620000000000000107e+00
1.020000000000000462e+00;7.977488838261248105e+00;3.589999999999999858e+00
1.040000000000000480e+00;7.847750466075545717e+00;3.569999999999999840e+00
1.060000000000000497e+00;7.336194244428904554e+00;3.560000000000000053e+00
1.080000000000000515e+00;7.004491013426114243e+00;3.580000000000000071e+00
1.100000000000000533e+00;7.216839319657236018e+00;3.620000000000000107e+00
1.120000000000000551e+00;7.740088149589980482e+00;3.620000000000000107e+00
1.140000000000000568e+00;7.999728588160890830e+00;3.609999999999999876e+00
1.160000000000000586e+00;7.710684514532494482e+00;3.600000000000000089e+00
1.180000000000000604e+00;7.190316212467137369e+00;3.600000000000000089e+00
1.200000000000000622e+00;7.009969878174007185e+00;3.620000000000000107e+00
1.220000000000000639e+00;7.367659479240446174e+00;3.609999999999999876e+00
1.240000000000000657e+00;7.870654343598685543e+00;3.600000000000000089e+00
1.260000000000000675e+00;7.966683702020087132e+00;3.560000000000000053e+00
1.280000000000000693e+00;7.550310677506739232e+00;3.549999999999999822e+00
1.300000000000000711e+00;7.078698288666060989e+00;3.569999999999999840e+00
1.320000000000000728e+00;7.069660444184993509e+00;3.600000000000000089e+00
1.340000000000000746e+00;7.533120381212481398e+00;3.609999999999999876e+00
1.360000000000000764e+00;7.960215298027087272e+00;3.600000000000000089e+00
1.380000000000000782e+00;7.882009913264083956e+00;3.569999999999999840e+00
1.400000000000000799e+00;7.384371004223456936e+00;3.560000000000000053e+00
1.420000000000000817e+00;7.013688688515292924e+00;3.620000000000000107e+00
1.440000000000000835e+00;7.176959184474336340e+00;3.629999999999999893e+00
1.460000000000000853e+00;7.694917197790499763e+00;3.620000000000000107e+00
1.480000000000000870e+00;7.998862945003320846e+00;3.580000000000000071e+00
1.500000000000000888e+00;7.755074625928680021e+00;3.540000000000000036e+00
1.520000000000000906e+00;7.231223288612147471e+00;3.560000000000000053e+00
1.540000000000000924e+00;7.002479380152371924e+00;3.609999999999999876e+00
1.560000000000000941e+00;7.319995711905838753e+00;3.620000000000000107e+00
1.580000000000000959e+00;7.835150456482968373e+00;3.609999999999999876e+00
1.600000000000000977e+00;7.982321721456711039e+00;3.569999999999999840e+00
1.620000000000000995e+00;7.599920605081315728e+00;3.560000000000000053e+00
1.640000000000001013e+00;7.107810158968614900e+00;3.569999999999999840e+00
1.660000000000001030e+00;7.046310441787332124e+00;3.629999999999999893e+00
1.680000000000001048e+00;7.482945992099873322e+00;3.629999999999999893e+00
1.700000000000001066e+00;7.938306246636684271e+00;3.609999999999999876e+00
1.720000000000001084e+00;7.912421571771275808e+00;3.560000000000000053e+00
1.740000000000001101e+00;7.433712435210395597e+00;3.549999999999999822e+00
1.760000000000001119e+00;7.027784726434779472e+00;3.580000000000000071e+00
1.780000000000001137e+00;7.140332872688248678e+00;3.620000000000000107e+00
1.800000000000001155e+00;7.647782945664466148e+00;3.620000000000000107e+00
1.820000000000001172e+00;7.992972512889553904e+00;3.580000000000000071e+00
1.840000000000001190e+00;7.796895502275019041e+00;3.529999999999999805e+00
1.860000000000001208e+00;7.274837613841484085e+00;3.540000000000000036e+00
1.880000000000001226e+00;7.000000150538483901e+00;3.580000000000000071e+00
1.900000000000001243e+00;7.274145034855733272e+00;3.629999999999999893e+00
1.920000000000001261e+00;7.796270771807485289e+00;3.640000000000000124e+00
