0.000000000000000000e+00;8.000000000000000000e+00;0.000000000000000000e+00
2.000000000000000042e-02;7.692624346653329503e+00;0.000000000000000000e+00
4.000000000000000083e-02;7.148416555694487862e+00;0.000000000000000000e+00
5.999999999999999778e-02;7.036481528332764412e+00;6.899999999999999467e-01
8.000000000000000167e-02;7.494443673238908588e+00;1.729999999999999982e+00
1.000000000000000056e-01;7.959237336418644837e+00;2.379999999999999893e+00
1.200000000000000094e-01;7.859397494306917586e+00;2.819999999999999840e+00
1.400000000000000133e-01;7.317677493700210256e+00;3.040000000000000036e+00
1.600000000000000033e-01;7.000123491068303672e+00;3.270000000000000018e+00
1.799999999999999933e-01;7.297168962538529868e+00;3.439999999999999947e+00
1.999999999999999833e-01;7.843595724643565248e+00;3.500000000000000000e+00
2.199999999999999734e-01;7.967570645350845915e+00;3.500000000000000000e+00
2.399999999999999634e-01;7.516666235656364492e+00;3.490000000000000213e+00
2.599999999999999534e-01;7.045270645667064180e+00;3.520000000000000018e+00
2.799999999999999711e-01;7.132965985213747473e+00;3.589999999999999858e+00
2.999999999999999889e-01;7.671930605141935366e+00;3.620000000000000107e+00
3.200000000000000067e-01;7.999506096726959115e+00;3.620000000000000107e+00
3.400000000000000244e-01;7.712937536983606179e+00;3.580000000000000071e+00
3.600000000000000422e-01;7.164561719030785980e+00;3.600000000000000089e+00
3.800000000000000600e-01;7.028608144159550264e+00;3.620000000000000107e+00
4.000000000000000777e-01;7.472232087973346815e+00;3.620000000000000107e+00
4.200000000000000955e-01;7.949996752192204141e+00;3.609999999999999876e+00
4.400000000000001132e-01;7.874489233575227232e+00;3.569999999999999840e+00
4.600000000000001310e-01;7.338546223592332218e+00;3.549999999999999822e+00
4.800000000000001488e-01;7.001111053643813698e+00;3.569999999999999840e+00
5.000000000000001110e-01;7.277061147029955102e+00;3.600000000000000089e+00
5.200000000000001288e-01;7.827115142768195533e+00;3.620000000000000107e+00
5.400000000000001465e-01;7.974980215594582589e+00;3.589999999999999858e+00
5.600000000000001643e-01;7.538855872040460149e+00;3.600000000000000089e+00
5.800000000000001821e-01;7.054958132267173276e+00;3.589999999999999858e+00
6.000000000000001998e-01;7.118240531937887638e+00;3.609999999999999876e+00
6.200000000000002176e-01;7.650897195276078477e+00;3.620000000000000107e+00
6.400000000000002354e-01;7.998025362669610061e+00;3.589999999999999858e+00
6.600000000000002531e-01;7.732830045128005203e+00;3.560000000000000053e+00
6.800000000000002709e-01;7.181369578626578765e+00;3.560000000000000053e+00
7.000000000000002887e-01;7.021666047908273534e+00;3.589999999999999858e+00
7.200000000000003064e-01;7.450075361358326376e+00;3.589999999999999858e+00
7.400000000000003242e-01;7.939867148490702853e+00;3.580000000000000071e+00
7.600000000000003419e-01;7.888841127010811860e+00;3.569999999999999840e+00
7.800000000000003597e-01;7.359733923678905221e+00;3.569999999999999840e+00
8.000000000000003775e-01;7.003084227753279656e+00;3.589999999999999858e+00
8.200000000000003952e-01;7.257393772438058832e+00;3.609999999999999876e+00
8.400000000000004130e-01;7.809988307934128571e+00;3.609999999999999876e+00
8.600000000000004308e-01;7.981451408705871664e+00;3.580000000000000071e+00
8.800000000000004485e-01;7.560968744255045060e+00;3.540000000000000036e+00
9.000000000000004663e-01;7.065524849407736951e+00;3.549999999999999822e+00
9.200000000000004841e-01;7.104269287665188060e+00;3.600000000000000089e+00
9.400000000000005018e-01;7.629565670935664734e+00;3.620000000000000107e+00
9.600000000000005196e-01;7.995560723185542784e+00;3.589999999999999858e+00
9.800000000000005373e-01;7.752262571187000795e+00;3.560000000000000053e+00
1.000000000000000444e+00;7.198806928654398085e+00;3.549999999999999822e+00
1.020000000000000462e+00;7.015668954475174246e+00;3.629999999999999893e+00
1.040000000000000480e+00;7.428017266513028183e+00;3.669999999999999929e+00
1.060000000000000497e+00;7.928868537491831070e+00;3.649999999999999911e+00
1.080000000000000515e+00;7.902424820825102891e+00;3.560000000000000053e+00
1.100000000000000533e+00;7.381198735262243460e+00;3.560000000000000053e+00
1.120000000000000551e+00;7.006039115168098519e+00;3.580000000000000071e+00
1.140000000000000568e+00;7.238205693885574554e+00;3.609999999999999876e+00
1.160000000000000586e+00;7.792249056140490460e+00;3.609999999999999876e+00
1.180000000000000604e+00;7.986971440110881559e+00;3.549999999999999822e+00
1.200000000000000622e+00;7.582961165820267802e+00;3.540000000000000036e+00
1.220000000000000639e+00;7.076949921344028560e+00;3.540000000000000036e+00
1.240000000000000657e+00;7.091079854168747865e+00;3.589999999999999858e+00
1.260000000000000675e+00;7.607978174959455053e+00;3.629999999999999893e+00
1.280000000000000693e+00;7.992117047448787481e+00;3.609999999999999876e+00
1.300000000000000711e+00;7.771196724007697121e+00;3.589999999999999858e+00
1.320000000000000728e+00;7.216839319657236018e+00;3.549999999999999822e+00
1.340000000000000746e+00;7.010628711796554668e+00;3.580000000000000071e+00
1.360000000000000764e+00;7.406101381698416475e+00;3.609999999999999876e+00
1.380000000000000782e+00;7.917022648195474410e+00;3.600000000000000089e+00
1.400000000000000799e+00;7.915213478894760790e+00;3.560000000000000053e+00
1.420000000000000817e+00;7.402898252179562988e+00;3.540000000000000036e+00
1.440000000000000835e+00;7.009969878174007185e+00;3.569999999999999840e+00
1.460000000000000853e+00;7.219534819592079877e+00;3.600000000000000089e+00
1.480000000000000870e+00;7.773932433285368759e+00;3.600000000000000089e+00
1.500000000000000888e+00;7.991529404363382660e+00;3.580000000000000071e+00
1.520000000000000906e+00;7.604789688220153998e+00;3.540000000000000036e+00
1.540000000000000924e+00;7.089210776554094373e+00;3.589999999999999858e+00
1.560000000000000941e+00;7.078698288666060989e+00;3.629999999999999893e+00
1.580000000000000959e+00;7.586177355886680296e+00;3.620000000000000107e+00
1.600000000000000977e+00;7.987701138830217040e+00;3.589999999999999858e+00
1.620000000000000995e+00;7.789595097029521575e+00;3.549999999999999822e+00
1.640000000000001013e+00;7.235431126607345220e+00;3.529999999999999805e+00
1.660000000000001030e+00;7.006555277441764318e+00;3.569999999999999840e+00
1.680000000000001048e+00;7.384371004223456936e+00;3.609999999999999876e+00
1.700000000000001066e+00;7.904352883495881166e+00;3.589999999999999858e+00
1.720000000000001084e+00;7.927181835779472330e+00;3.560000000000000053e+00
1.740000000000001101e+00;7.424789604581598645e+00;3.549999999999999822e+00
1.760000000000001119e+00;7.014868751104148537e+00;3.580000000000000071e+00
